PdfType: replica
Format: lhagrid1
FromMCReplica: 30
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  6.3580231e-08 -1.2597796e+00 -1.6876366e+00  2.5104879e+01 -1.1695624e+01  7.2180923e+01 -1.1695374e+01  2.5105131e+01 -1.6875135e+00 -1.2597796e+00  6.3576344e-08 
 -9.5367433e-08 -2.4293627e-01 -6.5578973e-01  2.5901989e+01 -1.0541080e+01  7.8686607e+01 -1.0540827e+01  2.5902246e+01 -6.5566504e-01 -2.4293582e-01 -9.5367433e-08 
  0.0000000e+00  8.6071962e-01  4.6260357e-01  2.6790157e+01 -9.3024931e+00  8.6536133e+01 -9.3022327e+00  2.6790417e+01  4.6272957e-01  8.6072052e-01  0.0000000e+00 
  0.0000000e+00  2.0584109e+00  1.6747783e+00  2.7776419e+01 -7.9725175e+00  9.6035553e+01 -7.9722538e+00  2.7776678e+01  1.6749058e+00  2.0584118e+00  0.0000000e+00 
  3.8146973e-07  3.3582406e+00  2.9888465e+00  2.8868662e+01 -6.5429292e+00  1.0754144e+02 -6.5426607e+00  2.8868931e+01  2.9889758e+00  3.3582420e+00  3.8146973e-07 
 -2.5431316e-07  4.7694268e+00  4.4140396e+00  3.0075945e+01 -5.0044041e+00  1.2146755e+02 -5.0041327e+00  3.0076221e+01  4.4141688e+00  4.7694278e+00 -2.5431316e-07 
  7.7610219e-12  6.3023896e+00  5.9607849e+00  3.1408510e+01 -3.3464057e+00  1.3828772e+02 -3.3461287e+00  3.1408787e+01  5.9609170e+00  6.3023925e+00 -7.7610219e-12 
 -1.2714881e-07  7.9685831e+00  7.6405497e+00  3.2877636e+01 -1.5573828e+00  1.5854414e+02 -1.5571016e+00  3.2877926e+01  7.6406832e+00  7.9685864e+00 -1.2716434e-07 
  2.5431316e-07  9.7821589e+00  9.4674873e+00  3.4497337e+01  3.7690544e-01  1.8285217e+02  3.7719154e-01  3.4497623e+01  9.4676237e+00  9.7821627e+00  2.5431316e-07 
 -6.3579063e-07  1.1756433e+01  1.1454931e+01  3.6280777e+01  2.4698792e+00  2.1190668e+02  2.4701691e+00  3.6281063e+01  1.1455068e+01  1.1756436e+01 -6.3577511e-07 
 -5.0863406e-07  1.3910789e+01  1.3622272e+01  3.8247196e+01  4.7409968e+00  2.4647932e+02  4.7412920e+00  3.8247490e+01  1.3622409e+01  1.3910793e+01 -5.0861854e-07 
  5.0861854e-07  1.6260275e+01  1.5984558e+01  4.0411514e+01  7.2053866e+00  2.8747293e+02  7.2056861e+00  4.0411816e+01  1.5984696e+01  1.6260279e+01  5.0863406e-07 
 -9.5364520e-08 -1.2411553e+00 -1.5245401e+00  2.3082945e+01 -1.0327624e+01  6.8827782e+01 -1.0327352e+01  2.3083221e+01 -1.5244094e+00 -1.2411555e+00 -9.5370339e-08 
  1.9072711e-07 -2.7833384e-01 -5.4799676e-01  2.3844486e+01 -9.2415762e+00  7.5120842e+01 -9.2412977e+00  2.3844763e+01 -5.4786438e-01 -2.7833334e-01  1.9074263e-07 
