PdfType: replica
Format: lhagrid1
FromMCReplica: 35
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -7.9492262e-09  1.3166826e-03  7.1432918e-01  1.6140975e+00  1.6135697e+00  6.6266117e+00  1.6142696e+00  1.6137420e+00  7.1441227e-01  1.3166826e-03 -7.9453457e-09 
  4.7679837e-08  3.3788422e-01  1.0455648e+00  1.9448680e+00  1.9443310e+00  6.0767078e+00  1.9450442e+00  1.9445074e+00  1.0456495e+00  3.3788472e-01  4.7687596e-08 
 -6.3578291e-08  7.2543454e-01  1.4278696e+00  2.3267312e+00  2.3261847e+00  5.4348001e+00  2.3269117e+00  2.3263655e+00  1.4279557e+00  7.2543544e-01 -6.3578291e-08 
  0.0000000e+00  1.1680633e+00  1.8653350e+00  2.7637761e+00  2.7632208e+00  4.8480182e+00  2.7639604e+00  2.7634048e+00  1.8654227e+00  1.1680645e+00  0.0000000e+00 
  6.3574404e-08  1.6704284e+00  2.3626144e+00  3.2606552e+00  3.2600906e+00  4.5093074e+00  3.2608435e+00  3.2602789e+00  2.3627036e+00  1.6704301e+00  6.3582171e-08 
  2.2252401e-07  2.2380259e+00  2.9252002e+00  3.8228586e+00  3.8222849e+00  4.6654739e+00  3.8230515e+00  3.8224778e+00  2.9252913e+00  2.2380280e+00  2.2252401e-07 
  3.1789146e-08  2.8772802e+00  3.5595136e+00  4.4568071e+00  4.4562240e+00  5.6203418e+00  4.4570031e+00  4.4564204e+00  3.5596056e+00  2.8772826e+00  3.1789146e-08 
  0.0000000e+00  3.5952170e+00  4.2725763e+00  5.1695189e+00  5.1689272e+00  7.7377377e+00  5.1697206e+00  5.1691284e+00  4.2726712e+00  3.5952203e+00  0.0000000e+00 
  1.9073487e-07  4.4017639e+00  5.0743122e+00  5.9709210e+00  5.9703197e+00  1.1465471e+01  5.9711251e+00  5.9705243e+00  5.0744071e+00  4.4017682e+00  1.9073487e-07 
 -4.4504802e-07  5.3047652e+00  5.9725614e+00  6.8688493e+00  6.8682389e+00  1.7300144e+01  6.8690577e+00  6.8684473e+00  5.9726577e+00  5.3047686e+00 -4.4504802e-07 
 -6.3578291e-08  6.3195024e+00  6.9826031e+00  7.8785810e+00  7.8779616e+00  2.5855158e+01  7.8787937e+00  7.8781743e+00  6.9827008e+00  6.3195052e+00 -6.3578291e-08 
 -3.8146973e-07  7.4540181e+00  8.1124792e+00  9.0081625e+00  9.0075340e+00  3.7806583e+01  9.0083780e+00  9.0077496e+00  8.1125793e+00  7.4540224e+00 -3.8146973e-07 
 -7.9443758e-09  1.3794979e-03  6.6911483e-01  1.5679834e+00  1.5674049e+00  6.5165668e+00  1.5681733e+00  1.5675948e+00  6.6920483e-01  1.3794977e-03 -7.9501961e-09 
 -3.1785262e-08  3.2619983e-01  9.8882383e-01  1.8872238e+00  1.8866353e+00  6.0438371e+00  1.8874184e+00  1.8868299e+00  9.8891562e-01  3.2620040e-01 -3.1793025e-08 
