PdfType: replica
Format: lhagrid1
FromMCReplica: 29
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -4.7686626e-08  8.0006331e-02  1.5035024e+00  1.5144626e+00  1.5143887e+00  4.9497464e+02  1.5148774e+00  1.5148145e+00  1.5034297e+00  8.0006331e-02 -4.7680807e-08 
 -1.9073487e-07  4.3094296e+00  5.7280211e+00  5.7390356e+00  5.7389598e+00  5.4083728e+02  5.7394590e+00  5.7393947e+00  5.7279491e+00  4.3094316e+00 -1.9073487e-07 
  3.8146973e-07  8.7438002e+00  1.0157575e+01  1.0168642e+01  1.0168564e+01  5.9430182e+02  1.0169072e+01  1.0169008e+01  1.0157501e+01  8.7438002e+00  3.8146973e-07 
 -7.6293168e-07  1.3401452e+01  1.4810494e+01  1.4821616e+01  1.4821537e+01  6.5603290e+02  1.4822054e+01  1.4821987e+01  1.4810419e+01  1.3401454e+01 -7.6294720e-07 
 -7.6294720e-07  1.8302114e+01  1.9706507e+01  1.9717682e+01  1.9717600e+01  7.2673749e+02  1.9718126e+01  1.9718060e+01  1.9706429e+01  1.8302118e+01 -7.6293168e-07 
  1.5522044e-11  2.3466980e+01  2.4866789e+01  2.4878017e+01  2.4877937e+01  8.0716925e+02  2.4878471e+01  2.4878405e+01  2.4866711e+01  2.3466984e+01 -1.5522044e-11 
 -2.5431316e-07  2.8918743e+01  3.0314043e+01  3.0325321e+01  3.0325239e+01  8.9813043e+02  3.0325785e+01  3.0325712e+01  3.0313961e+01  2.8918749e+01 -2.5431316e-07 
 -1.0172923e-06  3.4681847e+01  3.6072708e+01  3.6084042e+01  3.6083961e+01  1.0004882e+03  3.6084515e+01  3.6084450e+01  3.6072628e+01  3.4681858e+01 -1.0172129e-06 
  1.5522044e-11  4.0782528e+01  4.2169010e+01  4.2180393e+01  4.2180302e+01  1.1151583e+03  4.2180862e+01  4.2180790e+01  4.2168930e+01  4.0782528e+01 -1.5522044e-11 
  2.5431073e-06  4.7248734e+01  4.8630882e+01  4.8642326e+01  4.8642235e+01  1.2431471e+03  4.8642815e+01  4.8642742e+01  4.8630810e+01  4.7248753e+01  2.5431557e-06 
 -2.0344567e-06  5.4111088e+01  5.5488972e+01  5.5500465e+01  5.5500374e+01  1.3855050e+03  5.5500961e+01  5.5500889e+01  5.5488892e+01  5.4111095e+01 -2.0345537e-06 
 -3.0517820e-06  6.1401539e+01  6.2775208e+01  6.2786758e+01  6.2786671e+01  1.5434252e+03  6.2787254e+01  6.2787182e+01  6.2775127e+01  6.1401546e+01 -3.0517335e-06 
 -4.7686626e-08  7.8234062e-02  1.4639872e+00  1.4753741e+00  1.4752920e+00  4.6833441e+02  1.4758281e+00  1.4757587e+00  1.4639074e+00  7.8234047e-02 -4.7680807e-08 
  0.0000000e+00  4.0274677e+00  5.4084415e+00  5.4198847e+00  5.4198012e+00  5.1195181e+02  5.4203477e+00  5.4202762e+00  5.4083614e+00  4.0274682e+00  0.0000000e+00 
