PdfType: replica
Format: lhagrid1
FromMCReplica: 67
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  1.5894694e-08 -3.5942004e+00  2.0019522e+00  2.0023394e+00  2.0023398e+00  7.2713071e-01  2.0025339e+00  2.0025344e+00  2.0016789e+00 -3.5942004e+00  1.5894450e-08 
  6.3578291e-08 -3.2993798e+00  2.2805951e+00  2.2809875e+00  2.2809880e+00 -1.0966479e+00  2.2811859e+00  2.2811863e+00  2.2803185e+00 -3.2993786e+00  6.3578291e-08 
  0.0000000e+00 -2.9535747e+00  2.6105287e+00  2.6109266e+00  2.6109271e+00 -3.2067430e+00  2.6111286e+00  2.6111290e+00  2.6102486e+00 -2.9535742e+00  0.0000000e+00 
 -1.7484030e-07 -2.5527277e+00  2.9957912e+00  2.9961944e+00  2.9961951e+00 -5.4423780e+00  2.9964004e+00  2.9964011e+00  2.9955084e+00 -2.5527267e+00 -1.7484030e-07 
  0.0000000e+00 -2.0921595e+00  3.4410470e+00  3.4414551e+00  3.4414556e+00 -7.5924463e+00  3.4416647e+00  3.4416652e+00  3.4407601e+00 -2.0921581e+00  0.0000000e+00 
 -6.3578291e-08 -1.5662771e+00  3.9518702e+00  3.9522836e+00  3.9522848e+00 -9.3875580e+00  3.9524980e+00  3.9524989e+00  3.9515808e+00 -1.5662760e+00 -6.3578291e-08 
 -3.1787202e-08 -9.6847934e-01  4.5348482e+00  4.5352674e+00  4.5352683e+00 -1.0496778e+01  4.5354848e+00  4.5354857e+00  4.5345559e+00 -9.6847743e-01 -3.1791085e-08 
  3.1791085e-08 -2.9147789e-01  5.1972551e+00  5.1976790e+00  5.1976800e+00 -1.0523227e+01  5.1978998e+00  5.1979008e+00  5.1969581e+00 -2.9147580e-01  3.1787202e-08 
 -1.2715658e-07  4.7501773e-01  5.9493661e+00  5.9497962e+00  5.9497972e+00 -8.9855261e+00  5.9500217e+00  5.9500227e+00  5.9490671e+00  4.7502002e-01 -1.2715658e-07 
  4.4504995e-07  1.3393264e+00  6.7994895e+00  6.7999249e+00  6.7999258e+00 -5.3392382e+00  6.8001537e+00  6.8001547e+00  6.7991862e+00  1.3393291e+00  4.4504608e-07 
  1.9073487e-07  2.3172624e+00  7.7634287e+00  7.7638688e+00  7.7638698e+00  1.0650913e+00  7.7641015e+00  7.7641025e+00  7.7631216e+00  2.3172655e+00  1.9073487e-07 
  6.3574404e-08  3.4176712e+00  8.8500147e+00  8.8504610e+00  8.8504610e+00  1.0972985e+01  8.8506985e+00  8.8506985e+00  8.8497047e+00  3.4176743e+00  6.3582171e-08 
 -2.3841373e-08 -3.5110791e+00  1.9645221e+00  1.9649436e+00  1.9649442e+00  7.4242485e-01  1.9651568e+00  1.9651573e+00  1.9642272e+00 -3.5110786e+00 -2.3842343e-08 
  2.3841858e-08 -3.2242846e+00  2.2354963e+00  2.2359231e+00  2.2359240e+00 -9.5913535e-01  2.2361403e+00  2.2361412e+00  2.2351973e+00 -3.2242842e+00  2.3841858e-08 
  3.1789146e-08 -2.8888669e+00  2.5553923e+00  2.5558250e+00  2.5558259e+00 -2.8913414e+00  2.5560462e+00  2.5560472e+00  2.5550902e+00 -2.8888664e+00  3.1789146e-08 
 -6.3578291e-08 -2.5009844e+00  2.9280353e+00  2.9284737e+00  2.9284747e+00 -4.8915844e+00  2.9286990e+00  2.9287000e+00  2.9277291e+00 -2.5009835e+00 -6.3578291e-08 
  0.0000000e+00 -2.0561862e+00  3.3578577e+00  3.3583019e+00  3.3583028e+00 -6.7494431e+00  3.3585317e+00  3.3585327e+00  3.3575485e+00 -2.0561848e+00  0.0000000e+00 
